∞¸∏Æ±‚∞¸∏Ì,º“¿Á¡ˆµµ∑Œ∏Ì¡÷º“,º“¿Á¡ˆ¡ˆπ¯¡÷º“,º≥ƒ°∏Ò¿˚±∏∫–,ƒ´∏ﬁ∂Û¥Îºˆ,ƒ´∏ﬁ∂Û»≠º“ºˆ,√‘øµπÊ∏È¡§∫∏,∫∏∞¸¿œºˆ,º≥ƒ°≥‚ø˘,∞¸∏Æ±‚∞¸¿¸»≠π¯»£,¿ßµµ,∞Êµµ,µ•¿Ã≈Õ±‚¡ÿ¿œ¿⁄
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ √ª∞Ë√µ∑Œ 563,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎµŒµø 34-6,ª˝»∞πÊπ¸,1,200,,,Jan-09,02-2127-4091,37.5728279,127.0391632,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ √ª∞Ë√µ∑Œ 563,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎµŒµø 34-6,ª˝»∞πÊπ¸,1,200,,,Jan-09,02-2127-4091,37.5734786,127.0392624,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ √ª∞Ë√µ∑Œ 563,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎµŒµø 34-6,ª˝»∞πÊπ¸,1,200,,,Jan-09,02-2127-4091,37.573153,127.0400349,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ √ª∞Ë√µ∑Œ 563,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎµŒµø 34-6,ª˝»∞πÊπ¸,1,200,,,Jan-09,02-2127-4091,37.5736325,127.0388087,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ √ª∞Ë√µ∑Œ 563,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎµŒµø 34-6,ª˝»∞πÊπ¸,1,200,,,Jan-09,02-2127-4091,37.5730997,127.0389746,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ π´«–∑Œ44±Ê 38,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¡¶±‚µø 274-1,ª˝»∞πÊπ¸,1,200,,,Jun-15,02-2127-4091,37.580931,127.032084,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ π´«–∑Œ44±Ê 38,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¡¶±‚µø 274-1,ª˝»∞πÊπ¸,1,200,,,Jun-15,02-2127-4091,37.580931,127.032084,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ π´«–∑Œ44±Ê 38,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¡¶±‚µø 274-1,ª˝»∞πÊπ¸,1,200,,,Jun-15,02-2127-4091,37.580931,127.032084,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æµø 294-69,ª˝»∞πÊπ¸,3,200,,,Oct-16,02-2127-4091,37.5690377,127.0550258,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æµø 294-69,ª˝»∞πÊπ¸,3,200,,,Oct-16,02-2127-4091,37.5690377,127.0550258,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æµø 294-69,ª˝»∞πÊπ¸,3,200,,,Oct-16,02-2127-4091,37.5690377,127.0550258,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Ûµø 553-1,ª˝»∞πÊπ¸,3,200,,,Oct-16,02-2127-4091,37.577716,127.05136,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æµø 294-3,ª˝»∞πÊπ¸,2,200,,,Oct-16,02-2127-4091,37.5697156,127.0536091,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æµø 294-3,ª˝»∞πÊπ¸,3,200,,,Oct-16,02-2127-4091,37.5697156,127.0536091,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ »÷∞Ê∑Œ12±Ê 71,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ »÷∞Êµø 179-9,ª˝»∞πÊπ¸,3,200,,,Oct-16,02-2127-4091,37.592439,127.061393,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Ûµø ªÍ32-20,ª˝»∞πÊπ¸,2,200,,,Dec-15,02-2127-4091,37.58060259,127.0647796,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ »´∏™∑Œ 90,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ √ª∑Æ∏Æµø 205,ª˝»∞πÊπ¸,1,200,,,Jan-17,02-2127-4091,37.58958262,127.046109,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ »´∏™∑Œ 90,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ √ª∑Æ∏Æµø 205,ª˝»∞πÊπ¸,1,200,,,Jan-17,02-2127-4091,37.5893387,127.0455311,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ »´∏™∑Œ 90,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ √ª∑Æ∏Æµø 205,ª˝»∞πÊπ¸,1,200,,,Jan-17,02-2127-4091,37.5898147,127.0445428,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ »≤π∞∑Œ17±Ê 24,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æµø 952-5,ª˝»∞πÊπ¸,3,200,,,Dec-17,02-2127-4091,37.564746,127.059372,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ »÷∞Êµø ªÍ6-35,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ »÷∞Êµø 55-4,ª˝»∞πÊπ¸,3,200,,,Jul-18,02-2127-4091,37.5887428,127.0684267,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ »÷∞Êµø ªÍ6-35,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ »÷∞Êµø 43-253,ª˝»∞πÊπ¸,2,200,,,Jul-18,02-2127-4091,37.5878008,127.0671523,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ »÷∞Êµø ªÍ6-66,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ »÷∞Êµø ªÍ6-66,ª˝»∞πÊπ¸,3,200,,,Jul-18,02-2127-4091,37.5821784,127.0652594,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Ûµø ªÍ32-20,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Ûµø 688-12,ª˝»∞πÊπ¸,2,200,,,Jul-18,02-2127-4091,37.5795559,127.0630181,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Ûµø ªÍ32-20,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Ûµø 688,ª˝»∞πÊπ¸,2,200,,,Jul-18,02-2127-4091,37.581808,127.0632484,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Ûµø ªÍ32-20,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Ûµø 76,ª˝»∞πÊπ¸,3,200,,,Jul-18,02-2127-4091,37.5826125,127.063241,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Ûµø ªÍ32-20,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Ûµø ªÍ32-20,ª˝»∞πÊπ¸,2,200,,,Jul-18,02-2127-4091,37.5849239,127.064326,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ »÷∞Êµø ªÍ6-91,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ »÷∞Êµø 43-125,ª˝»∞πÊπ¸,3,200,,,Jul-18,02-2127-4091,37.5863713,127.0657447,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ »÷∞Êµø ªÍ6-35,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ »÷∞Êµø368,ª˝»∞πÊπ¸,3,200,,,Jul-18,02-2127-4091,37.5891731,127.0677786,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ »÷∞Êµø ªÍ6-35,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ »÷∞Êµø ªÍ6-35,ª˝»∞πÊπ¸,3,200,,,Jul-18,02-2127-4091,37.5895707,127.0680595,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æµø 465-12,ª˝»∞πÊπ¸,3,200,,,Aug-18,02-2127-4091,37.570481,127.048481,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æµø 465-12,ª˝»∞πÊπ¸,3,200,,,Aug-18,02-2127-4091,37.570481,127.048481,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Ûµø 529-10,ª˝»∞πÊπ¸,3,200,,,Aug-18,02-2127-4091,37.577446,127.050627,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Ûµø 529-10,ª˝»∞πÊπ¸,3,200,,,Aug-18,02-2127-4091,37.577446,127.050627,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¡¶±‚µø 728-3,ª˝»∞πÊπ¸,3,200,,,Dec-18,02-2127-4091,37.584395,127.038278,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿ÃπÆ∑Œ42±Ê 80,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿ÃπÆµø 170-127,ª˝»∞πÊπ¸,3,200,,,Dec-18,02-2127-4091,37.600609,127.06651,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ »÷∞Êµø 118-10,ª˝»∞πÊπ¸,3,200,,,Apr-19,02-2127-4091,37.5932724,127.0678142,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ »÷∞Êµø 118-10,ª˝»∞πÊπ¸,3,200,,,Apr-19,02-2127-4091,37.5936478,127.0679179,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Ûµø 150-62,ª˝»∞πÊπ¸,2,200,,,Dec-19,02-2127-4091,37.583128,127.054268,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ √ª∑Æ∏Æµø 207,ª˝»∞πÊπ¸,2,200,,,Dec-19,02-2127-4091,37.592065,127.045078,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ «œø˘∞Óµø ªÍ5-57,ª˝»∞πÊπ¸,3,200,,,Dec-19,02-2127-4091,37.595942,127.046431,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ «œø˘∞Óµø ªÍ5-57,ª˝»∞πÊπ¸,2,200,,,Dec-19,02-2127-4091,37.600715,127.050376,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ »∏±‚µø 1-5,ª˝»∞πÊπ¸,2,200,,,Dec-19,02-2127-4091,37.601347,127.051353,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿ÃπÆµø 264-509,ª˝»∞πÊπ¸,2,200,,,Dec-19,02-2127-4091,37.599775,127.053146,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿ÃπÆµø 264-199,ª˝»∞πÊπ¸,3,200,,,Dec-19,02-2127-4091,37.599145,127.053913,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ∞ÌªÍ¿⁄∑Œ 468,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¡¶±‚µø 922,±≥≈Î¥‹º”,3,200,,,Dec-04,02-2127-4091,37.581539,127.038839,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ∞ÌªÍ¿⁄∑Œ 454,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¡¶±‚µø 1034,±≥≈Î¥‹º”,3,200,,,Dec-04,02-2127-4091,37.581539,127.038839,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿ÃπÆ∑Œ 161-1,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿ÃπÆ2µø 257-348,±≥≈Î¥‹º”,3,200,,,Jul-05,02-2127-4091,37.60105668,127.062151,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ∞ÌπÃº˙∑Œ 57,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æµø 994,±≥≈Î¥‹º”,2,200,,,Jul-05,02-2127-4091,37.5668003,127.053827,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿ÃπÆ∑Œ 133,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿ÃπÆ2µø 291-31,±≥≈Î¥‹º”,2,200,,,Jul-05,02-2127-4091,37.59842153,127.0613752,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ »÷∞Ê∑Œ 58-1,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ »÷∞Ê1µø 146-11,±≥≈Î¥‹º”,2,200,,,Jul-05,02-2127-4091,37.59417975,127.0662096,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ «—√µ∑Œ4±Ê 12,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»1µø 412-1,±≥≈Î¥‹º”,2,200,,,Jul-05,02-2127-4091,37.56369854,127.0588114,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ «—√µ∑Œ 17,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æ2µø 952-6,±≥≈Î¥‹º”,2,200,,,Jul-05,02-2127-4091,37.56434698,127.0593552,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ «—√µ∑Œ10±Ê 22,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»1µø 218-9,±≥≈Î¥‹º”,2,200,,,Jul-05,02-2127-4091,37.565871,127.062283,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ «—√µ∑Œ 36,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»1µø 237-2,±≥≈Î¥‹º”,2,200,,,Jul-05,02-2127-4091,37.565211,127.060872,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ »≤π∞∑Œ 168,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æ1µø 530-17,±≥≈Î¥‹º”,2,200,,,Feb-06,02-2127-4091,37.56527195,127.056413,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ »≤π∞∑Œ 185-1,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æ2µø 959-18,±≥≈Î¥‹º”,2,200,,,Feb-06,02-2127-4091,37.56436566,127.0580252,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ∞Ê»Ò¥Î∑Œ 16,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ »∏±‚µø 16-42,±≥≈Î¥‹º”,2,200,,,Jul-07,02-2127-4091,37.59282156,127.0526802,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æ∑Œ72±Ê 40,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»1µø 337-8,±≥≈Î¥‹º”,2,200,,,Jan-08,02-2127-4091,37.570351,127.073696,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿ÃπÆ∑Œ 42,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ »÷∞Ê1µø 183-110,±≥≈Î¥‹º”,2,200,,,May-08,02-2127-4091,37.591094,127.056751,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ π´«–∑Œ 81,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎµŒµø 250-46,±≥≈Î¥‹º”,2,200,,,Feb-09,02-2127-4091,37.571494,127.030391,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ∞‚¿Á∑Œ 16,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ »÷∞Ê2µø 49-324,±≥≈Î¥‹º”,2,200,,,Feb-09,02-2127-4091,37.584393,127.0699227,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»∫¢≤…∑Œ 29,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»1µø 440-8,±≥≈Î¥‹º”,2,200,,,Feb-09,02-2127-4091,37.563545,127.071726,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ «—√µ∑Œ 248,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ »÷∞Êµø 57,±≥≈Î¥‹º”,2,200,,,Feb-09,02-2127-4091,37.582319,127.072599,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ »÷∞Ê∑Œ 7-1,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿ÃπÆ1µø 288-37,±≥≈Î¥‹º”,2,200,,,Feb-09,02-2127-4091,37.59618498,127.0610648,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ »÷∞Ê∑Œ 43,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ »÷∞Ê1µø 150-47,±≥≈Î¥‹º”,2,200,,,Jul-09,02-2127-4091,37.594604,127.064653,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ √µ¿ÂªÍ∑Œ 8,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿ÃπÆ1µø 268-3,±≥≈Î¥‹º”,2,200,,,Jul-09,02-2127-4091,37.59781855,127.0600385,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ √µ¿ÂªÍ∑Œ 31,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿ÃπÆ1µø 264-210,±≥≈Î¥‹º”,2,200,,,Jul-09,02-2127-4091,37.59854495,127.057831,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Â«—∑Œ26±Ê 27,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»2µø 335-10,±≥≈Î¥‹º”,2,200,,,Jul-09,02-2127-4091,37.571517,127.072673,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ∞ÌªÍ¿⁄∑Œ28±Ê 21,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎµŒµø 39-951,±≥≈Î¥‹º”,2,200,,,Jul-09,02-2127-4091,37.5750907,127.039224,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ æ‡∑…Ω√∑Œ 104-1,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¡¶±‚µø 591-15,±≥≈Î¥‹º”,2,200,,,Jul-10,02-2127-4091,37.582976,127.041618,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ π´«–∑Œ 125,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎµŒµø 235-1,±≥≈Î¥‹º”,2,200,,,Jul-10,02-2127-4091,37.57536363,127.0304744,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æ∑Œ69±Ê 11,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»2µø 330-5,±≥≈Î¥‹º”,2,200,,,Jul-10,02-2127-4091,37.57293432,127.0738346,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ Ω√∏≥¥Î∑Œ29±Ê 3,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Û2µø 150-8,±≥≈Î¥‹º”,1,200,,,Jul-10,02-2127-4091,37.58370737,127.0541343,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ «—√µ∑Œ46±Ê 42,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿Âæ»2µø 94-27,±≥≈Î¥‹º”,2,200,,,Jul-10,02-2127-4091,37.581707,127.071003,2020/04/01
