∞¸∏Æ±‚∞¸∏Ì,º“¿Á¡ˆµµ∑Œ∏Ì¡÷º“,º“¿Á¡ˆ¡ˆπ¯¡÷º“,º≥ƒ°∏Ò¿˚±∏∫–,ƒ´∏ﬁ∂Û¥Îºˆ,ƒ´∏ﬁ∂Û»≠º“ºˆ,√‘øµπÊ∏È¡§∫∏,∫∏∞¸¿œºˆ,º≥ƒ°≥‚ø˘,∞¸∏Æ±‚∞¸¿¸»≠π¯»£,¿ßµµ,∞Êµµ,µ•¿Ã≈Õ±‚¡ÿ¿œ¿⁄
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ140±Ê 88,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¡ﬂ»≠1µø 42,ª˝»∞πÊπ¸,4,130,0,30,Aug-12,02-2094-0284,37.60587192,127.0832542,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∫¿»≠ªÍ∑Œ27∞°±Ê 3,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¡ﬂ»≠1µø 13-1,ª˝»∞πÊπ¸,1,200,0,30,Sep-13,02-2094-0284,37.60273743,127.0834885,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ138±Ê 27,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¡ﬂ»≠1µø 277-1,ª˝»∞πÊπ¸,3,200,0,30,Sep-13,02-2094-0284,37.60437034,127.0809627,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ130±Ê 52,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¡ﬂ»≠1µø 148-126,ª˝»∞πÊπ¸,3,200,0,30,Sep-13,02-2094-0284,37.60026169,127.0829163,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ªÛ∫¿¡ﬂæ”∑Œ5±Ê 44,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¡ﬂ»≠1µø 135-10,ª˝»∞πÊπ¸,1,200,0,30,Sep-13,02-2094-0284,37.60046387,127.085083,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ123±Ê 125,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¡ﬂ»≠2µø 328-62,ª˝»∞πÊπ¸,3,130,0,30,Aug-12,02-2094-0284,37.60005987,127.0737691,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ123±Ê 68,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¡ﬂ»≠2µø 315-18,ª˝»∞πÊπ¸,6,130,0,30,Aug-12,02-2094-0284,37.59851795,127.0764471,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∫¿»≠ªÍ∑Œ16±Ê 20,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¡ﬂ»≠2µø 304-10,ª˝»∞πÊπ¸,4,130,0,30,Aug-12,02-2094-0284,37.60058751,127.0787329,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ123±Ê 13,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¡ﬂ»≠2µø 296-83,ª˝»∞πÊπ¸,3,200,0,30,Sep-13,02-2094-0284,37.59761429,127.079422,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¡ﬂ∂˚√µ∑Œ15±Ê 20,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¡ﬂ»≠2µø 324-98,ª˝»∞πÊπ¸,3,200,0,30,Sep-13,02-2094-0284,37.5940361,127.0713806,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¡ﬂ∂˚√µ∑Œ29±Ê 29,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¡ﬂ»≠2µø 325-64,ª˝»∞πÊπ¸,1,200,0,30,Sep-13,02-2094-0284,37.5968132,127.071022,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¡ﬂ∂˚√µ∑Œ24±Ê 21,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¡ﬂ»≠2µø 326-86,ª˝»∞πÊπ¸,3,200,0,30,Sep-13,02-2094-0284,37.59768295,127.0728378,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¡ﬂ∂˚ø™∑Œ13±Ê 18-36,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¡ﬂ»≠2µø 318-65,ª˝»∞πÊπ¸,3,200,0,30,Sep-13,02-2094-0284,37.59700775,127.0740051,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¡ﬂ∂˚ø™∑Œ6±Ê 17,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¡ﬂ»≠2µø 297-29,ª˝»∞πÊπ¸,4,200,0,30,Nov-13,02-2094-0284,37.59577666,127.0775109,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¡ﬂ∂˚√µ∑Œ29±Ê 49,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¡ﬂ»≠2µø 325-103,ª˝»∞πÊπ¸,1,200,0,30,Nov-13,02-2094-0284,37.59579838,127.0708616,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¡ﬂ∂˚ø™∑Œ 35-1,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¡ﬂ»≠2µø 316-30,ª˝»∞πÊπ¸,3,200,0,30,Dec-15,02-2094-0284,37.59734344,127.0761108,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¡ﬂ∂˚ø™∑Œ 272,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 163-3,ª˝»∞πÊπ¸,4,130,0,30,Aug-12,02-2094-0284,37.61619285,127.0784395,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∞¯∏™∑Œ12≥™±Ê 14-3,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 77-19,ª˝»∞πÊπ¸,3,200,0,30,Feb-13,02-2094-0284,37.6167717,127.0812454,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ Ω≈≥ª∑Œ23±Ê 15,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 9-9,ª˝»∞πÊπ¸,3,200,0,30,Sep-13,02-2094-0284,37.61850739,127.0862885,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ º˜º±øÀ¡÷∑Œ7±Ê 8-21,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 23-2,ª˝»∞πÊπ¸,3,200,0,30,Sep-13,02-2094-0284,37.61473083,127.084343,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∞¯∏™∑Œ12∞°±Ê 47,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 154-26,ª˝»∞πÊπ¸,4,200,0,30,Sep-13,02-2094-0284,37.6174202,127.0819702,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∞¯∏™∑Œ12±Ê 17,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 304-1,ª˝»∞πÊπ¸,1,200,0,30,Sep-13,02-2094-0284,37.61621534,127.0799463,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ º˜º±øÀ¡÷∑Œ9±Ê 25,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 383,ª˝»∞πÊπ¸,3,200,0,30,Sep-13,02-2094-0284,37.61597443,127.0837784,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ 154±Ê 53,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø ªÍ46-1,ª˝»∞πÊπ¸,1,200,0,30,Sep-13,02-2094-0284,37.60921897,127.0811844,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ156±Ê 30,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 122-150,ª˝»∞πÊπ¸,1,200,0,30,Sep-13,02-2094-0284,37.6101656,127.0794229,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ152±Ê 45,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 122-171,ª˝»∞πÊπ¸,1,200,0,30,Sep-13,02-2094-0284,37.60877965,127.0808826,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ Ω≈≥ª∑Œ15±Ê,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 20,ª˝»∞πÊπ¸,2,200,0,30,Sep-13,02-2094-0284,37.61558342,127.0872631,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ Ω≈≥ª∑Œ23±Ê 57,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 12,ª˝»∞πÊπ¸,3,200,0,30,Sep-13,02-2094-0284,37.6182495,127.0845989,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ169∞°±Ê 7-8,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨2µø 235-62,ª˝»∞πÊπ¸,1,200,0,30,Sep-13,02-2094-0284,37.61422124,127.0737088,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¡ﬂ∂˚√µ∑Œ 322,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨2µø 235-85,ª˝»∞πÊπ¸,4,200,0,30,Sep-13,02-2094-0284,37.61345266,127.0728426,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¡ﬂ∂˚ø™∑Œ43±Ê 18-7,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨2µø 237-25,ª˝»∞πÊπ¸,1,200,0,30,Sep-13,02-2094-0284,37.61304092,127.074501,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ151±Ê 79,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨2µø 247-107,ª˝»∞πÊπ¸,4,200,0,30,Sep-13,02-2094-0284,37.60764694,127.0736771,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ159±Ê 20,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨2µø 239-127,ª˝»∞πÊπ¸,4,200,0,30,Sep-13,02-2094-0284,37.61063057,127.0764832,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ157≥™±Ê 22,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨2µø 244-81,ª˝»∞πÊπ¸,3,200,0,30,Sep-13,02-2094-0284,37.60887909,127.0771561,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∫¿»≠ªÍ∑Œ3±Ê 78,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨2µø 249-24,ª˝»∞πÊπ¸,4,200,0,30,Sep-13,02-2094-0284,37.60500717,127.0754013,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¡ﬂ∂˚√µ∑Œ 332,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨2µø 378,ª˝»∞πÊπ¸,4,200,0,30,Sep-13,02-2094-0284,37.61497116,127.0731201,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¡ﬂ∂˚√µ∑Œ 286,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨2µø 385,ª˝»∞πÊπ¸,1,200,0,30,Sep-13,02-2094-0284,37.61058807,127.0728683,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏È∏Ò∑Œ 435,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏È∏Ò∫ªµø 129-10æ’,ª˝»∞πÊπ¸,2,200,0,30,May-10,02-2094-0284,37.59070195,127.0868494,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏È∏Ò∑Œ80±Ê 13,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏È∏Ò∫ªµø 233-26,ª˝»∞πÊπ¸,3,200,0,30,May-10,02-2094-0284,37.59060287,127.0877151,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏È∏Ò∑Œ84∞°±Ê 19,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏È∏Ò∫ªµø 1274,ª˝»∞πÊπ¸,3,200,0,30,May-10,02-2094-0284,37.59103394,127.0887299,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∞‚¿Á∑Œ49±Ê 22,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏È∏Ò∫ªµø 100-30,ª˝»∞πÊπ¸,1,200,0,30,May-10,02-2094-0284,37.59009933,127.0902409,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏È∏Ò∑Œ84±Ê 50,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏È∏Ò∫ªµø 1260-1,ª˝»∞πÊπ¸,1,200,0,30,May-10,02-2094-0284,37.59192276,127.0896378,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏È∏Ò∑Œ84±Ê 21,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏È∏Ò∫ªµø 91-43,ª˝»∞πÊπ¸,1,200,0,30,May-10,02-2094-0284,37.59210587,127.0879364,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∞‚¿Á∑Œ29±Ê 27,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏È∏Ò∫ªµø 1505,ª˝»∞πÊπ¸,1,200,0,30,May-10,02-2094-0284,37.58846509,127.0848522,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ªÛ∫¿∑Œ15±Ê 57,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏È∏Ò∫ªµø 240,ª˝»∞πÊπ¸,1,200,0,30,Nov-13,02-2094-0284,37.59185028,127.0901184,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ªÛ∫¿∑Œ15∞°±Ê 28-4,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏È∏Ò∫ªµø 86-49,ª˝»∞πÊπ¸,2,200,0,30,Nov-13,02-2094-0284,37.59080124,127.0926132,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∞‚¿Á∑Œ54±Ê 65,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏È∏Ò∫ªµø 66-61,ª˝»∞πÊπ¸,5,200,0,30,Nov-13,02-2094-0284,37.58633804,127.0916595,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏È∏Ò∑Œ63±Ê 12,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏È∏Ò∫ªµø 504-33,ª˝»∞πÊπ¸,4,200,0,30,Sep-13,02-2094-0284,37.58613205,127.087616,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏È∏Ò∑Œ61±Ê 52,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏È∏Ò∫ªµø 547-21,ª˝»∞πÊπ¸,1,200,0,30,Aug-14,02-2094-0284,37.58588485,127.0853599,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ100±Ê 102,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏È∏Ò2µø 137-3,ª˝»∞πÊπ¸,1,130,0,30,Nov-10,02-2094-0284,37.59150219,127.0841732,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ107±Ê 28,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏È∏Ò2µø 183-116,ª˝»∞πÊπ¸,3,130,0,30,Oct-11,02-2094-0284,37.59122432,127.0785631,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ109±Ê 28,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏È∏Ò2µø 184-2,ª˝»∞πÊπ¸,3,130,0,30,Aug-12,02-2094-0284,37.59207916,127.0790329,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏È∏Ò√µ∑Œ 177,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏È∏Ò2µø 131-4,ª˝»∞πÊπ¸,2,200,0,30,May-10,02-2094-0284,37.59194941,127.0863121,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∞‚¿Á∑Œ27±Ê 71-2,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏È∏Ò2µø 138-14æ’,ª˝»∞πÊπ¸,2,200,0,30,May-10,02-2094-0284,37.59047699,127.0851593,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏È∏Ò√µ∑Œ23±Ê 69,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏È∏Ò2µø 143-1,ª˝»∞πÊπ¸,3,200,0,30,Nov-13,02-2094-0284,37.59098053,127.081665,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∫¿øÏ¿Á∑Œ6±Ê 26,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏È∏Ò2µø 192-1,ª˝»∞πÊπ¸,1,200,0,30,Sep-13,02-2094-0284,37.5888722,127.0765064,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ101±Ê 78-9,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏È∏Ò2µø 192-22,ª˝»∞πÊπ¸,1,200,0,30,Sep-13,02-2094-0284,37.58889771,127.0752029,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∫¿øÏ¿Á∑Œ20±Ê 35,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏È∏Ò∫ªµø 71-23,ª˝»∞πÊπ¸,1,200,0,30,Sep-13,02-2094-0284,37.58888966,127.0932895,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏È∏Ò√µ∑Œ23±Ê 51,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏È∏Ò2µø 142-43,ª˝»∞πÊπ¸,4,200,0,30,Sep-13,02-2094-0284,37.59025955,127.0819931,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏È∏Ò∑Œ27±Ê 85,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏È∏Ò4µø 715-1,ª˝»∞πÊπ¸,4,130,0,30,Aug-12,02-2094-0284,37.57411199,127.0809314,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ øÎ∏∂ªÍ∑Œ45±Ê 66-23,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏È∏Ò4µø 1382,ª˝»∞πÊπ¸,3,200,0,30,Feb-13,02-2094-0284,37.57533638,127.0884181,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏È∏Ò∑Œ33±Ê 35,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏È∏Ò4µø 350-1,ª˝»∞πÊπ¸,1,200,0,30,Nov-13,02-2094-0284,37.57659531,127.0838776,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¥‰Ω ∏Æ∑Œ77±Ê 25,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏È∏Ò4µø 383-2,ª˝»∞πÊπ¸,4,200,0,30,Nov-13,02-2094-0284,37.57261098,127.0815775,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏È∏Ò∑Œ 223,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏È∏Ò4µø 390-23,ª˝»∞πÊπ¸,4,200,0,30,Dec-15,02-2094-0284,37.5730629,127.0841827,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∞‚¿Á∑Œ10∞°±Ê 28,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏È∏Ò5µø 174-52,ª˝»∞πÊπ¸,2,130,0,30,Nov-10,02-2094-0284,37.58532715,127.0767365,2020/05/06
